,label,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,frame_11,frame_12,frame_13,frame_14,frame_15,frame_16,frame_17,frame_18,frame_19,frame_20,frame_21,frame_22,frame_23,frame_24
245,silence,-145.3077392578125,-145.86679077148438,-142.95912170410156,-144.55029296875,-143.5340576171875,-142.9431915283203,-141.23651123046875,-144.50511169433594,-143.43380737304688,-141.95057678222656,-143.1475067138672,-143.76417541503906,-143.4024658203125,-143.6783447265625,-144.65711975097656,-142.99769592285156,-142.65594482421875,-141.8410186767578,-141.80953979492188,-141.77003479003906,-140.7431182861328,-144.7225799560547,-143.185791015625,-142.48939514160156,-140.25140380859375
246,stop,-140.82424926757812,-142.3367919921875,-142.0850067138672,-141.3668212890625,-139.1348876953125,-119.65762329101562,-84.19482421875,-67.9266128540039,-60.66252899169922,-81.4525375366211,-50.543968200683594,-53.648712158203125,-62.469146728515625,-53.39604187011719,-79.61153411865234,-131.75244140625,-135.99371337890625,-75.25968933105469,-109.46459197998047,-126.17540740966797,-133.59022521972656,-134.3408660888672,-134.2231903076172,-136.06971740722656,-132.53933715820312
247,stop,-104.94635772705078,-92.06046295166016,-48.944454193115234,-39.39903259277344,-71.09346771240234,-41.345149993896484,-33.17982482910156,-49.25505447387695,-47.522789001464844,-48.94336700439453,-63.2966423034668,-102.93321990966797,-106.00679016113281,-103.25145721435547,-94.98348236083984,-91.73467254638672,-98.787841796875,-101.06693267822266,-105.26148986816406,-103.62879943847656,-103.82624816894531,-104.40352630615234,-104.69772338867188,-104.54922485351562,-104.2808609008789
248,left,-124.73104095458984,-122.528564453125,-125.86495971679688,-128.52394104003906,-127.9144058227539,-129.51670837402344,-130.88999938964844,-136.26699829101562,-133.5509033203125,-137.0474395751953,-116.33031463623047,-117.16519165039062,-133.45309448242188,-133.85382080078125,-138.67538452148438,-115.57372283935547,-104.9307861328125,-64.86908721923828,-54.957275390625,-62.64662551879883,-78.465576171875,-96.4981460571289,-81.8248519897461,-77.92119598388672,-80.91279602050781
249,left,-93.62874603271484,-94.7894058227539,-101.75668334960938,-103.52967071533203,-102.44157409667969,-96.88172149658203,-82.50685119628906,-69.56792449951172,-69.00981140136719,-76.19902801513672,-89.95269775390625,-93.93299865722656,-84.16350555419922,-78.41377258300781,-77.05675506591797,-90.69215393066406,-99.08103942871094,-99.0072021484375,-93.34456634521484,-73.76541900634766,-71.46898651123047,-74.57554626464844,-73.17230987548828,-78.10295867919922,-78.27474212646484
250,yes,-101.69186401367188,-99.77584838867188,-96.4148178100586,-91.6913070678711,-94.68943786621094,-96.86417388916016,-109.43758392333984,-128.05621337890625,-116.46711730957031,-71.34553527832031,-64.4614486694336,-49.464054107666016,-50.20962142944336,-63.78498458862305,-67.99734497070312,-51.86581802368164,-53.64986801147461,-56.924381256103516,-58.36269760131836,-57.9818000793457,-60.86692428588867,-83.54570770263672,-95.47783660888672,-117.06253814697266,-120.99178314208984
251,yes,-90.47247314453125,-90.41984558105469,-90.32167053222656,-90.9446029663086,-86.146728515625,-91.29979705810547,-87.81661224365234,-91.13743591308594,-90.86307525634766,-89.06961822509766,-89.3509292602539,-87.56181335449219,-90.68562316894531,-88.67842102050781,-90.38847351074219,-82.10665130615234,-70.64337158203125,-53.62723159790039,-63.656822204589844,-78.30453491210938,-56.781280517578125,-54.149452209472656,-56.35929489135742,-59.92665100097656,-60.28916549682617
252,go,-83.68772888183594,-80.73222351074219,-83.66423034667969,-90.23985290527344,-94.68607330322266,-93.7771224975586,-92.86419677734375,-91.5354995727539,-95.48934936523438,-96.10848999023438,-96.84209442138672,-99.03384399414062,-95.31910705566406,-86.71826171875,-83.54405975341797,-83.17169189453125,-85.13285827636719,-86.5337905883789,-87.04796600341797,-95.46684265136719,-95.57430267333984,-94.07794189453125,-91.86176300048828,-89.92941284179688,-88.15107727050781
253,go,-143.20263671875,-141.0410614013672,-141.1293182373047,-141.30555725097656,-141.94448852539062,-141.8391876220703,-142.61427307128906,-133.73902893066406,-75.5546646118164,-60.65790939331055,-62.89723205566406,-77.79963684082031,-85.210693359375,-94.97093200683594,-107.61444854736328,-112.13817596435547,-121.40452575683594,-124.60330200195312,-126.2575454711914,-126.87645721435547,-132.4728240966797,-132.439208984375,-135.355712890625,-137.087890625,-138.24072265625
254,up,-51.48524475097656,-51.757774353027344,-43.90542984008789,-17.555715560913086,-25.37001609802246,-29.009084701538086,-48.134334564208984,-49.52644348144531,-52.74972152709961,-51.148765563964844,-48.08921813964844,-49.91229248046875,-50.17001724243164,-49.95830154418945,-51.57261276245117,-50.795501708984375,-49.44068908691406,-49.65291213989258,-50.55601501464844,-50.46845626831055,-51.20718765258789,-50.129600524902344,-51.10049057006836,-49.8260612487793,-51.46186828613281
255,down,-74.66915893554688,-76.15736389160156,-76.87443542480469,-74.81534576416016,-75.90355682373047,-75.16880798339844,-75.1159439086914,-74.39680480957031,-75.99826049804688,-31.221900939941406,-29.549013137817383,-25.082263946533203,-32.97930145263672,-39.87419891357422,-45.04243469238281,-53.61908721923828,-62.693729400634766,-65.19346618652344,-71.7883529663086,-70.99869537353516,-69.55900573730469,-74.81824493408203,-74.47491455078125,-77.03549194335938,-80.0601577758789
256,right,-129.15570068359375,-125.34461212158203,-122.3085708618164,-116.40834045410156,-117.20825958251953,-118.74275970458984,-121.83165740966797,-127.79900360107422,-129.50039672851562,-133.32276916503906,-134.23670959472656,-133.9127655029297,-133.077880859375,-133.92991638183594,-122.2036361694336,-116.29256439208984,-107.50883483886719,-85.81829071044922,-71.24617767333984,-63.8249626159668,-73.80010986328125,-81.76102447509766,-105.10745239257812,-120.65531158447266,-128.6038818359375
257,go,-102.99427795410156,-128.57093811035156,-131.4122314453125,-125.153076171875,-119.2237777709961,-69.16438293457031,-62.37092971801758,-72.34440612792969,-75.1991195678711,-77.07916259765625,-78.02104187011719,-78.12967681884766,-87.41148376464844,-94.92382049560547,-103.90869903564453,-111.98308563232422,-112.91834259033203,-93.21868896484375,-122.03736114501953,-124.08695983886719,-123.5780029296875,-123.79495239257812,-125.46701049804688,-125.3671646118164,-128.17166137695312
258,silence,-145.53297424316406,-145.2767791748047,-144.2904052734375,-142.57318115234375,-143.40953063964844,-143.53363037109375,-144.6478271484375,-145.2214813232422,-142.84927368164062,-142.0123748779297,-141.78175354003906,-141.43505859375,-142.08580017089844,-142.44137573242188,-143.57879638671875,-144.349609375,-143.2805633544922,-141.70101928710938,-142.6881866455078,-142.89987182617188,-142.4709930419922,-143.527587890625,-142.89138793945312,-141.7898406982422,-144.0281219482422
259,stop,-174.94911193847656,-175.16421508789062,-147.8048858642578,-129.11630249023438,-121.8473892211914,-117.59153747558594,-123.6125717163086,-140.96151733398438,-86.53484344482422,-67.01914978027344,-79.84983825683594,-79.76509857177734,-98.1839828491211,-109.4223861694336,-120.55374145507812,-123.74006652832031,-116.16387939453125,-124.08405303955078,-131.0784149169922,-138.58642578125,-142.94961547851562,-148.76300048828125,-153.6219940185547,-166.2623291015625,-168.17250061035156
260,up,-112.94136047363281,-115.22775268554688,-113.80599212646484,-113.26607513427734,-113.66392517089844,-111.9342269897461,-110.68692779541016,-110.08550262451172,-112.5905532836914,-108.5896224975586,-106.31781768798828,-107.87078094482422,-108.17698669433594,-110.08732604980469,-110.9528579711914,-111.28892517089844,-106.5669937133789,-109.90797424316406,-109.00360107421875,-110.4026107788086,-109.8863754272461,-105.73319244384766,-103.1172103881836,-98.37063598632812,-101.6887435913086
261,silence,-144.15728759765625,-145.234619140625,-144.9696807861328,-143.56875610351562,-144.81735229492188,-142.71192932128906,-144.6658935546875,-142.46633911132812,-144.38548278808594,-143.1890411376953,-142.05262756347656,-144.72909545898438,-144.10324096679688,-141.97811889648438,-141.90850830078125,-143.27151489257812,-144.1739044189453,-143.7375030517578,-143.3927764892578,-145.0485382080078,-143.36807250976562,-144.84127807617188,-143.1748809814453,-143.8350372314453,-144.56529235839844
262,silence,-141.66712951660156,-145.49240112304688,-144.8116912841797,-143.7019805908203,-143.77218627929688,-144.8146209716797,-144.56564331054688,-143.5580291748047,-141.5231170654297,-143.6657257080078,-141.83535766601562,-140.68121337890625,-141.08462524414062,-141.8928680419922,-142.01104736328125,-142.03372192382812,-141.1234893798828,-142.04246520996094,-142.7232208251953,-141.13601684570312,-143.64816284179688,-140.5249786376953,-144.08506774902344,-140.88157653808594,-141.9182891845703
263,up,-68.05091094970703,-66.03893280029297,-78.54037475585938,-83.76536560058594,-70.90282440185547,-75.2021255493164,-78.47946166992188,-77.24004364013672,-55.92920684814453,-53.0873908996582,-56.25259017944336,-63.2539176940918,-79.46772766113281,-88.58184814453125,-88.94978332519531,-65.93751525878906,-78.56941223144531,-83.09689331054688,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875
264,up,-127.16682434082031,-88.8446273803711,-121.42169189453125,-113.8046646118164,-119.45602416992188,-112.60604095458984,-109.16717529296875,-121.3785171508789,-94.99061584472656,-125.2105712890625,-105.1460189819336,-38.595638275146484,-49.05812072753906,-53.852535247802734,-109.79508972167969,-116.99088287353516,-122.96053314208984,-69.40951538085938,-83.8751220703125,-110.6214599609375,-122.32701873779297,-125.43819427490234,-126.48950958251953,-126.29000091552734,-126.04315185546875
265,left,-94.78482055664062,-95.18418884277344,-95.53279876708984,-96.1097412109375,-95.10413360595703,-94.82351684570312,-96.35572814941406,-95.3009033203125,-89.41143035888672,-90.4341812133789,-86.90591430664062,-82.55599975585938,-72.82173156738281,-76.87937927246094,-79.62893676757812,-86.55560302734375,-92.29319763183594,-87.62226104736328,-84.04679107666016,-86.21549224853516,-84.92323303222656,-74.03778839111328,-93.39064025878906,-92.92733001708984,-93.57260131835938
266,up,-99.44874572753906,-99.374267578125,-87.44117736816406,-94.53668212890625,-90.76299285888672,-97.00299835205078,-96.96794891357422,-97.64845275878906,-92.2984848022461,-99.32626342773438,-99.4341812133789,-98.66944885253906,-99.79965209960938,-101.29741668701172,-24.329076766967773,-5.0360026359558105,-10.486138343811035,-9.001415252685547,-31.090816497802734,-61.861572265625,-75.78141784667969,-69.59651184082031,-79.56056213378906,-93.9511947631836,-97.55546569824219
267,down,-116.67052459716797,-100.55467987060547,-114.72952270507812,-116.36376953125,-115.82820129394531,-114.72113800048828,-108.09677124023438,-82.60530090332031,-116.49472045898438,-119.69454956054688,-119.82608032226562,-65.655517578125,-61.28049087524414,-65.8696060180664,-65.11256408691406,-72.60164642333984,-80.4458999633789,-85.2416000366211,-95.21727752685547,-99.46578979492188,-88.94310760498047,-102.17191314697266,-107.80008697509766,-112.75619506835938,-115.14529418945312
268,up,-142.6549530029297,-142.55555725097656,-142.9711151123047,-142.26783752441406,-148.7398681640625,-140.3478546142578,-133.08396911621094,-130.7769012451172,-110.04753112792969,-116.53300476074219,-94.05300903320312,-66.35821533203125,-49.7926139831543,-74.86315155029297,-87.57254028320312,-94.50764465332031,-113.32810974121094,-125.10784149169922,-130.41941833496094,-132.5246124267578,-125.16929626464844,-118.07826232910156,-121.2542953491211,-124.95481872558594,-128.2927703857422
269,yes,-129.7805633544922,-129.21829223632812,-124.54478454589844,-117.09681701660156,-97.68805694580078,-90.30389404296875,-85.1134262084961,-90.3106460571289,-102.77906799316406,-95.03141784667969,-89.77107238769531,-88.64436340332031,-90.69376373291016,-90.40799713134766,-91.0139389038086,-102.66720581054688,-117.18463897705078,-124.8011703491211,-128.55255126953125,-128.07693481445312,-128.32594299316406,-129.70095825195312,-130.15023803710938,-129.8690185546875,-131.05609130859375
270,no,-135.93463134765625,-137.47311401367188,-138.62440490722656,-135.19676208496094,-136.2993927001953,-136.7698974609375,-135.58987426757812,-139.54714965820312,-138.30221557617188,-130.6480712890625,-128.78321838378906,-103.82553100585938,-109.2810287475586,-111.33432006835938,-117.80260467529297,-126.77693176269531,-134.44000244140625,-136.5299072265625,-136.85890197753906,-137.51596069335938,-136.48875427246094,-137.7816925048828,-136.07858276367188,-135.59494018554688,-136.4702911376953
271,no,-97.91317749023438,-93.24317932128906,-93.97917175292969,-95.7437973022461,-98.08084106445312,-96.59825897216797,-96.8763198852539,-97.9347152709961,-98.67241668701172,-98.43525695800781,-98.09651184082031,-97.22348022460938,-97.8330078125,-98.27952575683594,-99.17534637451172,-92.96220397949219,-94.30841827392578,-74.21929168701172,-66.68712615966797,-63.46632385253906,-75.83052825927734,-84.69264221191406,-89.06149291992188,-92.894775390625,-95.93201446533203
272,yes,-101.61331939697266,-99.75321960449219,-99.04947662353516,-99.54132080078125,-100.83706665039062,-100.31523895263672,-100.36851501464844,-100.52373504638672,-99.96517944335938,-98.18121337890625,-85.42797088623047,-71.19046020507812,-67.32401275634766,-82.07207489013672,-91.56501007080078,-88.25556182861328,-79.89956665039062,-81.2314453125,-84.65806579589844,-80.96475219726562,-88.19314575195312,-95.62171173095703,-99.14466094970703,-98.8724136352539,-99.72356414794922
273,yes,-54.224281311035156,-51.3476448059082,-52.45452880859375,-52.55229187011719,-49.56541442871094,-50.357479095458984,-47.63691329956055,-38.73297119140625,-29.917621612548828,-25.705528259277344,-27.32828712463379,-37.70188903808594,-38.14504623413086,-33.255462646484375,-32.725067138671875,-35.726463317871094,-41.340972900390625,-34.310829162597656,-41.58049392700195,-49.36621856689453,-52.403541564941406,-51.71408462524414,-49.92949676513672,-15.125535011291504,-47.465980529785156
274,silence,-144.12481689453125,-143.82278442382812,-143.5223846435547,-145.01107788085938,-144.07412719726562,-144.35818481445312,-143.98060607910156,-143.65357971191406,-143.98016357421875,-145.1138916015625,-143.80966186523438,-146.07400512695312,-144.00970458984375,-144.9225616455078,-145.333740234375,-142.9749755859375,-145.8765106201172,-144.77345275878906,-145.9505157470703,-143.67955017089844,-143.49647521972656,-143.12782287597656,-144.04481506347656,-143.5002899169922,-144.18569946289062
275,down,-118.96580505371094,-122.077392578125,-123.45306396484375,-122.56464385986328,-122.84961700439453,-121.49388885498047,-121.45580291748047,-122.1052017211914,-122.78726196289062,-122.45133972167969,-69.66800689697266,-18.91063117980957,-21.878564834594727,-38.26106262207031,-41.39711380004883,-50.76811218261719,-50.398624420166016,-74.5120849609375,-76.36341857910156,-79.09654235839844,-81.28141784667969,-60.299442291259766,-51.51715087890625,-67.68865203857422,-103.71212768554688
276,up,-106.64788818359375,-106.42430877685547,-105.86966705322266,-107.23173522949219,-105.87399291992188,-105.99920654296875,-106.05668640136719,-106.05511474609375,-105.32710266113281,-106.38549041748047,-106.82763671875,-106.70896911621094,-105.79814147949219,-56.67890930175781,-46.528228759765625,-45.65293884277344,-62.551998138427734,-98.61804962158203,-104.30142974853516,-106.19232177734375,-73.8142318725586,-106.08879852294922,-107.81922912597656,-104.99819946289062,-104.86595916748047
